Community,WT_Rxns_high_fiber_vmh,WT_Growth_high_fiber_vmh,WT_M1_Growth_high_fiber_vmh,WT_M2_Growth_high_fiber_vmh,MRM_Rxns_high_fiber_vmh,MRM_Growth_high_fiber_vmh,MRM_M1_Growth_high_fiber_vmh,MRM_M2_Growth_high_fiber_vmh,WT_Rxns_Mediterranian,WT_Growth_Mediterranian,WT_M1_Growth_Mediterranian,WT_M2_Growth_Mediterranian,MRM_Rxns_Mediterranian,MRM_Growth_Mediterranian,MRM_M1_Growth_Mediterranian,MRM_M2_Growth_Mediterranian,WT_Rxns_Unhealthy,WT_Growth_Unhealthy,WT_M1_Growth_Unhealthy,WT_M2_Growth_Unhealthy,MRM_Rxns_Unhealthy,MRM_Growth_Unhealthy,MRM_M1_Growth_Unhealthy,MRM_M2_Growth_Unhealthy,WT_Rxns_vegetarian_diet,WT_Growth_vegetarian_diet,WT_M1_Growth_vegetarian_diet,WT_M2_Growth_vegetarian_diet,MRM_Rxns_vegetarian_diet,MRM_Growth_vegetarian_diet,MRM_M1_Growth_vegetarian_diet,MRM_M2_Growth_vegetarian_diet,WT_Rxns_Western_VMH,WT_Growth_Western_VMH,WT_M1_Growth_Western_VMH,WT_M2_Growth_Western_VMH,MRM_Rxns_Western_VMH,MRM_Growth_Western_VMH,MRM_M1_Growth_Western_VMH,MRM_M2_Growth_Western_VMH,WT_Rxns_No_Diet,WT_Growth_No_Diet,WT_M1_Growth_No_Diet,WT_M2_Growth_No_Diet,MRM_Rxns_No_Diet,MRM_Growth_No_Diet,MRM_M1_Growth_No_Diet,MRM_M2_Growth_No_Diet
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Parabacteroides_johnsonii_DSM_18315,845,0.0434229437612251,0.0115857302356561,0.031837213525569,639,0.0364670580841256,0.0115857302328706,0.024881327851255,855,0.049830423636602,0.0179932101110329,0.031837213525569,632,0.0330972801550979,0.00315319269589399,0.0299440874592039,876,0.0236680868564973,0.00619551037766137,0.0174725764788359,381,0.0236680868564973,0,0.0236680868564973,843,0.0356846051429535,0.0038473916173845,0.031837213525569,637,0.033374693234864,0.00384739161868508,0.0295273016161789,861,0.0311448504053477,0.0124070299886186,0.0187378204167291,661,0.0309625197737442,0.0122246993570151,0.0187378204167291,852,112.370659001264,65.038571181125,47.3320878201388,675,80.1714472794139,43.584953862153,36.586493417261
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Phascolarctobacterium_succinatutens_YIT_12067,764,0.0157858847313535,0.0115857302328706,0.0042001544984829,270,0.0115857302328705,0.0115857302328705,0,760,0.0221933646097985,0.0179932101110329,0.0042001544987656,633,0.00426976408783027,0.0029120688730383,0.00135769521479197,759,0.0103956648763123,0.00619551037766116,0.00420015449865118,634,0.00521791906932094,0.00270731460882575,0.00251060446049519,786,0.00804754611716813,0.00384739161868508,0.00420015449848304,626,0.00428748185162093,0.00384739161868508,0.000440090232935847,809,0.0221199787648204,0.00338215834809126,0.0187378204167291,650,0.0129822636753785,0.0127648487572911,0.000217414918087381,763,79.8451466672833,62.6612544348942,17.1838922323891,646,68.4552108093923,59.7060002663884,8.74921054300387
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Prevotella_ruminicola_23,954,0.0434174955334452,0.0115857302328705,0.0318317653005746,518,0.0318317653005746,0,0.0318317653005746,948,0.0498249754116075,0.0179932101110329,0.0318317653005746,527,0.0318317653005746,0,0.0318317653005746,962,0.0380272756814392,0.00619551038086454,0.0318317653005746,532,0.0318317653005746,0,0.0318317653005746,981,0.0356791569192596,0.00384739161868499,0.0318317653005746,532,0.0318317653005746,0,0.0318317653005746,571,0.0221199787648204,0.0221199787648204,0,745,0.0193896533111019,0.00202787051081014,0.0173617828002917,916,129.469146741927,51.355639912838,78.1135068290894,779,103.970329894154,46.7782820359851,57.1920478581686
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Pseudoflavonifractor_capillosus_strain_ATCC_29799,508,0.0115857302356561,0,0.0115857302356561,270,0.0115857302328705,0.0115857302328705,0,508,0.0179932101141427,0,0.0179932101141427,533,0.00881915904911943,0.00315319269589399,0.00566596635322544,488,0.00619551038086434,0,0.00619551038086434,532,0.00619551037766117,0.00315319269589399,0.00304231768176718,460,0.00384739161738448,0.00384739161738448,0,287,0.00384739161868508,0,0.00384739161868508,721,0.0311448504053477,0.0124070299886186,0.0187378204167291,545,0.0221199787648204,0.00338215834809126,0.0187378204167291,632,87.1913727082313,64.0789643153231,23.1124083929082,544,86.1554420451352,66.7047664687105,19.4506755764247
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Roseburia_intestinalis_L1_82,717,0.0498146131820017,0.0115857302356561,0.0382288829463456,532,0.049805889923614,0.00801125092983965,0.0417946389937744,717,0.05235022202082,0.0179932101141427,0.0343570119066773,530,0.0523140060358663,0.00315319269589399,0.0491608133399724,717,0.0236680868564973,0.00619551038086454,0.0174725764756327,297,0.00619551037766115,0,0.00619551037766115,703,0.0238879281725068,0.0038473916173845,0.0200405365551223,263,0.00384739161868508,0.00384739161868508,0,717,0.0281821229249656,0.0124070299886186,0.015775092936347,537,0.0281546232726254,0.00113865307279468,0.0270159701998307,688,122.590427746529,62.2969065736902,60.2935211728386,552,73.8490456207445,60.0805884451308,13.7684571756137
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Roseburia_inulinivorans_DSM_16841,698,0.0213638330118882,0.0115857302356558,0.00977810277623248,529,0.0141895174655933,0.0115857302328706,0.00260378723272267,694,0.0277713128903731,0.0179932101141428,0.00977810277623036,529,0.0129312954717331,0.00315319269589399,0.0097781027758391,684,0.0159736131571416,0.00619551038086437,0.00977810277627728,532,0.0129312954717333,0.00315319269589399,0.00977810277583932,697,0.0136254943910706,0.0038473916173846,0.009778102773686,522,0.0136254943945242,0.00384739161868508,0.00977810277583911,519,0.0288306899510576,0,0.0288306899510576,313,0.0288306899511625,0,0.0288306899511625,684,123.916805170953,63.4614182707116,60.4553869002411,562,92.6603801079363,48.9758441459478,43.6845359619885
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Ruminococcus_bromii_L2_63,534,0.0514046990890338,0,0.0514046990890338,296,0.051404699089257,0,0.051404699089257,535,0.0540065854121657,0,0.0540065854121657,301,0.0540065854117575,0,0.0540065854117575,716,0.0236680868564973,0.00619551037766119,0.0174725764788361,550,0.0236680868564973,0.00315319269589399,0.0205148941606033,541,0.0246547372191208,0,0.0246547372191208,551,0.01301415023122,0.0038473916186851,0.00916675861253494,486,0.0290669513274978,0,0.0290669513274978,293,0.0124070299886186,0.0124070299886186,0,677,79.7398478520613,60.1185249240741,19.6213229279872,565,69.8522501026923,67.6784211226971,2.17382897999523
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Ruminococcus_callidus_ATCC_2776001,832,0.0551144692986929,0.0115857302328706,0.0435287390658223,680,0.0239671977548877,0.0111666183904252,0.0128005793644625,853,0.0569439880387876,0.0179932101110329,0.0389507779277546,680,0.0159537720603565,0.00315319269589399,0.0128005793644625,825,0.0233813409195989,0.00619551037766119,0.0171858305419377,675,0.0233314128374378,0.00315319269589399,0.0201782201415438,604,0.0287358737254699,1.72380432213081e-13,0.0287358737252975,678,0.0142633395849424,0.00384739161868508,0.0104159479662573,685,0.0338784484094648,0,0.0338784484094648,444,0.0338784484093433,0,0.0338784484093433,795,89.4152193987193,67.0331399351383,22.382079463581,709,71.4968801056179,55.7150118407772,15.7818682648407
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Ruminococcus_torques_ATCC_27756,568,0.0499081362175926,0,0.0499081362175926,530,0.0499081362176103,0.0115857302328705,0.0383224059847397,563,0.0524342729185754,0,0.0524342729185754,292,0.0524342729192475,0,0.0524342729192475,543,0.0236680868564973,0,0.0236680868564973,312,0.00619551037766117,0,0.00619551037766117,737,0.0239369552857309,0.0038473916173845,0.0200895636683464,306,0.00384739161868508,0,0.00384739161868508,727,0.0282207150698838,0.0124070299887014,0.0158136850811824,562,0.0210189892378165,0.00228116882108736,0.0187378204167291,682,100.319684769982,65.0849891988525,35.2346955711293,563,83.9217565525041,64.2048066963473,19.7169498561568
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Shigella_flexneri_2002017,955,0.185783282412536,0,0.185783282412536,521,0.185783282412536,0,0.185783282412536,950,0.106931496562196,0,0.106931496562196,773,0.0566189409769919,0.00315319269589399,0.053465748281098,978,0.0596911214264911,0,0.0596911214264911,524,0.0596911214264911,0,0.0596911214264911,990,0.0578298124865627,0,0.0578298124865627,533,0.0578298124806704,0,0.0578298124806704,1079,6.72802626621454,0,6.72802626621454,533,6.72802626621454,0,6.72802626621454,1091,162.067257035644,49.8555397377596,112.211717297884,813,101.694067627875,31.9717280625123,69.7223395653624
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Streptococcus_salivarius_JIM8777,504,0.011585730235656,0.011585730235656,0,278,0.0115857302328706,0.0115857302328706,0,495,0.0179932101110331,0.0179932101110331,0,658,0.0177194410704028,0.00131136780949143,0.0164080732609113,494,0.00619551038086454,0.00619551038086454,0,651,0.00614558229550007,0.00315319269589399,0.00299238959960608,515,0.00384739161868541,0.00384739161868541,0,271,0.0038473916186851,0.0038473916186851,0,906,0.0312848504825799,0.0119768492468678,0.0193080012357121,664,0.0182502827093545,0.00285607807789918,0.0153942046314553,834,97.5982801453132,67.7215591371642,29.876721008149,708,97.224854998185,67.7215591371642,29.5032958610208
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Subdoligranulum_variabile_DSM_15176,513,0.011585730235656,0.011585730235656,0,524,0.0115857302328706,0.00874052099618345,0.00284520923668712,490,0.0179932101110328,0.0179932101110328,0,524,0.00599840193258121,0.00315319269589399,0.00284520923668723,494,0.00619551037766116,0.00619551037766116,0,277,0.00619551037766117,0,0.00619551037766117,509,0.0038473916173845,0.0038473916173845,0,276,0.00384739161868509,0,0.00384739161868509,541,0.0569041847333394,0,0.0569041847333394,282,0.0569041847337429,0,0.0569041847337429,653,112.977393778537,64.6734679288759,48.3039258496607,541,89.1747361423283,52.8101668105233,36.364569331805
Lactobacillus_reuteri_SD2112_ATCC_55730_AND_Veillonella_atypica_ACS_049_V_Sch6,548,0.0115857302356561,0.0115857302356561,0,270,0.0115857302328706,0.0115857302328706,0,592,0.0179932101141427,0.0179932101141427,0,779,0.0145168924670648,0.00171631310260233,0.0128005793644625,560,0.00619551038086437,0.00619551038086437,0,269,0.00315319269589399,0.00315319269589399,0,577,0.00384739161738448,0.00384739161738448,0,263,0.0038473916186851,0.0038473916186851,0,1028,0.116078654344547,0.0134034448248415,0.102675209519706,770,0.115082239508325,0.0124070299886186,0.102675209519706,1002,119.346948025176,67.7215591371642,51.625388888012,820,83.3005541442045,59.9173958939648,23.3831582502397
Megasphaera_elsdenii_DSM_20460_AND_Parabacteroides_distasonis_ATCC_8503,905,0.185783282412536,0,0.185783282412536,1065,0.0318317653005746,0.0292193126693291,0.00261245263124553,1325,0.145252274036523,0.0453790327922178,0.0998732412443054,1014,0.0465271301195676,0.0453790327922178,0.00114809732734986,901,0.0596911214264911,0,0.0596911214264911,1024,0.0322013948838202,0.015625131194351,0.0165762636894692,901,0.115659624961341,0,0.115659624961341,1032,0.0320613040591126,0.00970315520974024,0.0223581488493723,1445,7.00557460402633,6.72802626620782,0.277548337818514,1058,6.74481509450072,6.72802626621442,0.0167888282863063,1277,134.665327678455,66.2839406201801,68.3813870582744,1086,108.503768693235,59.1172113733697,49.3865573198648
Megasphaera_elsdenii_DSM_20460_AND_Parabacteroides_johnsonii_DSM_18315,1190,0.0912983881821532,0.0292193126693312,0.062079075512822,906,0.046590845357376,0.029512314898761,0.0170785304586151,1141,0.0849797052574463,0.0453790328000609,0.0396006724573854,857,0.0618717864710439,0.0453790327922178,0.0164927536788262,1121,0.0330977076731867,0.0156251311943505,0.0174725764788362,876,0.0294322147723259,0.015625131194351,0.0138070835779749,1116,0.051715884557753,0.00970315520645983,0.0420127293512932,882,0.0440992282488855,0.00970315520973997,0.0343960730391456,1243,9.39575148624504,6.72802626620878,2.66772522003626,908,6.74676408663115,6.72802626621442,0.0187378204167291,1120,122.211222028029,66.9626697859541,55.2485522420753,921,76.2803928843712,39.6938994671103,36.5864934172609
Megasphaera_elsdenii_DSM_20460_AND_Phascolarctobacterium_succinatutens_YIT_12067,1114,0.0334194671564209,0.0292193126579989,0.00420015449842192,545,0.0292193126693291,0.0292193126693291,0,1092,0.0495791872987104,0.0453790328000592,0.00420015449865118,493,0.0453790327922178,0.0453790327922178,0,1068,0.019825285700912,0.0156251312024289,0.0042001544984831,516,0.015625131194351,0.015625131194351,0,1066,0.0139033097082227,0.00970315520973962,0.00420015449848304,882,0.0107235984050757,0.00970315520973997,0.00102044319533578,1206,6.7700278112117,6.72802626622618,0.0420015449855186,895,6.72824368113251,6.72802626621442,0.000217414918087381,1044,80.8816409363588,67.5782721028516,13.3033688335072,891,63.1961156192102,50.5881815332345,12.6079340859757
Megasphaera_elsdenii_DSM_20460_AND_Prevotella_ruminicola_23,872,0.185783282412536,0,0.185783282412536,520,0.0318317653005746,0,0.0318317653005746,849,0.145252274036523,0,0.145252274036523,548,0.0453790327922178,0.0453790327922178,0,819,0.0596911214264911,0,0.0596911214264911,1012,0.0322013948838202,0.015625131194351,0.0165762636894692,1216,0.115659624961341,0.00471123342706825,0.110948391534273,1011,0.0320613040591126,0.00970315520973997,0.0223581488493726,1384,13.4560525324291,6.72802626621454,6.72802626621454,511,6.72802626621442,6.72802626621442,0,1207,140.403514975331,62.2848549038015,78.1186600715297,1027,108.86616855702,49.2621793218277,59.6039892351925
Megasphaera_elsdenii_DSM_20460_AND_Pseudoflavonifractor_capillosus_strain_ATCC_29799,738,0.0292193126763562,0.0292193126763562,0,544,0.0292193126693291,0.0292193126693291,0,718,0.0453790328000592,0.0453790328000592,0,493,0.0453790327922178,0.0453790327922178,0,747,0.0156251312024289,0.0156251312024289,0,516,0.0156251311943505,0.0156251311943505,0,725,0.0097031552097398,0.0097031552097398,0,514,0.00970315520973997,0.00970315520973997,0,864,6.72802626621394,6.72802626621394,0,511,6.72802626621442,6.72802626621442,0,908,99.4206570282844,60.5193058754351,38.9013511528493,795,78.2032173880062,58.7525418115815,19.4506755764247
Megasphaera_elsdenii_DSM_20460_AND_Roseburia_intestinalis_L1_82,1054,0.0912983881863928,0.0292193126763563,0.0620790755100365,803,0.0531445412663706,0.00875309760817363,0.0443914436581969,1027,0.0849797052574463,0.0453790328000609,0.0396006724573854,756,0.0566059468571351,0.011206928825048,0.0453990180320872,995,0.0330977076780619,0.0156251312024289,0.0174725764756331,512,0.0156251311943505,0.0156251311943505,0,1002,0.0517158845597323,0.00970315520973962,0.0420127293499927,514,0.00970315520973997,0.00970315520973997,0,1131,9.39575148623338,6.72802626618946,2.66772522004392,511,6.72802626621442,6.72802626621442,0,925,125.194505786752,61.4318039554691,63.7627018312826,799,73.2607976355343,59.4923404599206,13.7684571756137
Megasphaera_elsdenii_DSM_20460_AND_Roseburia_inulinivorans_DSM_16841,997,0.0389974154460953,0.0292193126693312,0.00977810277676411,812,0.0313953369229745,0.0292193126693291,0.00217602425364546,979,0.0551571355679147,0.0453790327922178,0.00977810277569694,759,0.0463353324778001,0.0453790327922178,0.000956299685582321,964,0.0254032339711152,0.0156251311943511,0.00977810277676411,787,0.0254032339701896,0.0156251311943505,0.00977810277583911,981,0.0194812579857037,0.00970315520973992,0.00977810277596373,786,0.0194812579855791,0.00970315520973997,0.00977810277583908,1113,6.82580729397311,6.7280262662149,0.0977810277582105,799,6.75685695616558,6.72802626621442,0.0288306899511622,959,127.991324732144,62.9480554045983,65.0432693275453,811,102.262983864263,53.044185046928,49.218798817335
Megasphaera_elsdenii_DSM_20460_AND_Ruminococcus_bromii_L2_63,990,0.0912983881821519,0.0292193126693291,0.0620790755128228,823,0.0620295384593759,0.029219312669327,0.0328102257900489,988,0.0849797052527121,0.0453790327922161,0.0396006724604959,776,0.0705074846507295,0.0453790327922178,0.0251284518585117,955,0.0330977076780619,0.0156251312024289,0.0174725764756331,804,0.033097707673187,0.015625131194351,0.017472576478836,977,0.0517158845597327,0.00970315520974031,0.0420127293499924,808,0.0192417173802061,0.00970315520973997,0.00953856217046612,1092,9.39575148623396,6.72802626619042,2.66772522004354,811,6.73280318699477,6.72802626621442,0.00477692078035593,930,92.9445038093362,61.4318039554689,31.5126998538673,811,72.4392680967135,58.0800622841314,14.3592058125821
Megasphaera_elsdenii_DSM_20460_AND_Ruminococcus_callidus_ATCC_2776001,1159,0.072748051704875,0.0292193126396416,0.0435287390652334,944,0.0319616408044042,0.020755887138179,0.0112057536662252,1132,0.0843298107199712,0.0453790327922161,0.0389507779277551,901,0.0465405926835873,0.0453790327922178,0.0011615598913695,1098,0.0328109617412164,0.0156251312024295,0.017185830538787,921,0.0323957677874146,0.015625131194351,0.0167706365930635,1089,0.0510264052783755,0.00970315520645983,0.0413232500719157,927,0.0132493634947696,0.00970315520973962,0.00354620828502997,1208,7.16331365687353,6.72802626620782,0.435287390665714,932,6.76190471462376,6.72802626621442,0.0338784484093433,1058,96.5319080684028,60.5193058754354,36.0126021929675,949,65.1717454622095,52.601403002486,12.5703424597235
Megasphaera_elsdenii_DSM_20460_AND_Ruminococcus_torques_ATCC_27756,1003,0.0912983881821519,0.0292193126693291,0.0620790755128228,807,0.0610743229518897,0.029219312669327,0.0318550102825627,988,0.0849797052527131,0.0453790327922178,0.0396006724604953,763,0.0697759112977148,0.0453790327922161,0.0243968785054987,968,0.0330977076780623,0.0156251312024295,0.0174725764756328,516,0.0156251311943505,0.0156251311943505,0,989,0.051715884557753,0.00970315520645983,0.0420127293512932,514,0.00970315520973997,0.00970315520973997,0,1089,9.39575148624504,6.72802626620878,2.66772522003626,537,6.72802626621442,6.72802626621442,0,924,106.999292587848,61.4318039554688,45.5674886323787,813,77.5518134516949,56.7000099133103,20.8518035383846
Megasphaera_elsdenii_DSM_20460_AND_Shigella_flexneri_2002017,1008,0.185783282412536,0,0.185783282412536,1039,0.185783282412536,0.0292193126693297,0.156563969743206,1415,0.129621012962226,0.0453790328000609,0.0842419801621655,993,0.0875000228752613,0.0453790327922178,0.0421209900830435,1423,0.0596911214264911,0.0156251312024295,0.0440659902240617,1010,0.0596911214264912,0.015625131194351,0.0440659902321401,1389,0.0626813900839003,0.00970315520645983,0.0529782348774405,1017,0.0626813900855404,0.00970315520973997,0.0529782348758004,1504,10.0920393993216,6.72802626621413,3.36401313310748,511,6.72802626621442,6.72802626621442,0,1374,174.600268716263,61.4318039554689,113.168464760794,1061,95.9553021394012,46.0446750197935,49.9106271196076
Megasphaera_elsdenii_DSM_20460_AND_Streptococcus_salivarius_JIM8777,824,0.0292193126763547,0.0292193126763547,0,552,0.0292193126693291,0.0292193126693291,0,802,0.0453790328000601,0.0453790328000601,0,493,0.0453790327922161,0.0453790327922161,0,817,0.0156251312024289,0.0156251312024289,0,516,0.0156251311943505,0.0156251311943505,0,786,0.0097031552064597,0.0097031552064597,0,514,0.00970315520973962,0.00970315520973962,0,900,6.72802626618994,6.72802626618994,0,511,6.72802626621442,6.72802626621442,0,1096,105.334387387659,60.5193058754351,44.8150815122235,945,84.2291093699368,59.7524152698055,24.4766941001313
Megasphaera_elsdenii_DSM_20460_AND_Subdoligranulum_variabile_DSM_15176,805,0.0292193126763562,0.0292193126763562,0,545,0.0292193126693291,0.0292193126693291,0,776,0.0453790327982474,0.0453790327982474,0,493,0.0453790327922178,0.0453790327922178,0,768,0.0156251312024289,0.0156251312024289,0,516,0.0156251311943505,0.0156251311943505,0,794,0.00970315520973962,0.00970315520973962,0,514,0.00970315520973962,0.00970315520973962,0,970,6.72802626626385,6.72802626626385,0,511,6.72802626621442,6.72802626621442,0,926,114.972466223882,61.431803955469,53.5406622684135,799,97.4199614264069,51.7573582195934,45.6626032068135
Megasphaera_elsdenii_DSM_20460_AND_Veillonella_atypica_ACS_049_V_Sch6,899,0.0292193126693291,0.0292193126693291,0,545,0.0292193126693291,0.0292193126693291,0,869,0.0453790327922178,0.0453790327922178,0,493,0.0453790327922161,0.0453790327922161,0,825,0.015625131194351,0.015625131194351,0,516,0.015625131194351,0.015625131194351,0,857,0.00970315520645983,0.00970315520645983,0,514,0.00970315520973997,0.00970315520973997,0,966,6.72802626620842,6.72802626620842,0,511,6.72802626621442,6.72802626621442,0,1246,120.164677036767,62.1473314052884,58.017345631479,1058,79.8422408381384,59.1217588363337,20.7204820018047
Parabacteroides_distasonis_ATCC_8503_AND_Parabacteroides_johnsonii_DSM_18315,843,0.0636635306011493,0.0636635306011493,0,917,0.0493011015078929,0.0349337551164785,0.0143673463914144,854,0.0636635306011493,0.0636635306011493,0,900,0.0526409763874101,0.0416146483562214,0.0110263280311888,842,0.0596911214264911,0.0596911214264911,0,535,0.0318317653005746,0.0318317653005746,0,861,0.0636635306011493,0.0636635306011493,0,916,0.0496371992005982,0.0356060655724356,0.0140311336281625,840,0.0218960201793722,0.0218960201793722,0,952,0.0211593779908685,0.0167888282863063,0.00437054970456222,1134,92.246757913583,59.5540412174553,32.6927166961278,971,64.0117882479423,35.8808666200188,28.1309216279234
Parabacteroides_distasonis_ATCC_8503_AND_Phascolarctobacterium_succinatutens_YIT_12067,847,0.185783282412536,0.185783282412536,0,551,0.0318317653005746,0.0318317653005746,0,840,0.145252274036523,0.145252274036523,0,550,0.0318317653005746,0.0318317653005746,0,836,0.0596911214264911,0.0596911214264911,0,535,0.0318317653005746,0.0318317653005746,0,832,0.115659624961341,0.115659624961341,0,541,0.0318317653005746,0.0318317653005746,0,804,0.0218960201793722,0.0218960201793722,0,880,0.021888804681606,0.0218459946279292,4.2810053676797e-05,1098,82.2673900253904,66.205019936568,16.0623700888223,948,61.6024874265062,49.3865573198648,12.2159301066414
Parabacteroides_distasonis_ATCC_8503_AND_Prevotella_ruminicola_23,890,0.0318317653005746,0,0.0318317653005746,518,0.0318317653005746,0,0.0318317653005746,894,0.0318317653005746,0,0.0318317653005746,527,0.0318317653005746,0,0.0318317653005746,892,0.0318317653005746,0,0.0318317653005746,1033,0.0318317653005746,0.0239319875687209,0.00789977773185372,903,0.0318317653005746,0,0.0318317653005746,532,0.0318317653005746,0,0.0318317653005746,1293,0.0218960201793722,0.00278193508652361,0.0191140850928486,1037,0.0204766880833014,0.00136260299045286,0.0191140850928486,1229,124.600939217752,49.7573681080847,74.8435711096678,1083,82.8392753366598,29.3325145225963,53.5067608140635
Parabacteroides_distasonis_ATCC_8503_AND_Pseudoflavonifractor_capillosus_strain_ATCC_29799,1024,0.0434174955362307,0.0318317653005746,0.011585730235656,551,0.0318317653005746,0.0318317653005746,0,1041,0.0498249754147173,0.0318317653005746,0.0179932101141427,541,0.0318317653005746,0.0318317653005746,0,1017,0.038027275681439,0.0318317653005746,0.00619551038086434,535,0.0318317653005746,0.0318317653005746,0,1021,0.0356791569192597,0.0318317653005746,0.00384739161868507,541,0.0318317653005746,0.0318317653005746,0,798,0.0218960201793722,0.0218960201793722,0,612,0.0218960201793722,0.0218960201793722,0,1007,105.312761461994,68.0694139820028,37.2433474799913,853,71.5879173859899,52.1372418095652,19.4506755764247
Parabacteroides_distasonis_ATCC_8503_AND_Roseburia_intestinalis_L1_82,1047,0.081618104350169,0.0318317653005746,0.0497863390495943,816,0.0533830081867539,0.00937485574193069,0.0440081524448232,1055,0.0768040557839491,0.0318317653005746,0.0449722904833745,817,0.0644435642653676,0.0318317653005746,0.032611798964793,1037,0.042878260068918,0.0318317653005746,0.0110464947683433,815,0.0380272756782358,0.0318317653005746,0.00619551037766119,1047,0.0557103041915954,0.0318317653005746,0.0238785388910208,824,0.0356791569192597,0.0318317653005746,0.00384739161868507,1053,0.0500478646522478,0.0218960201793722,0.0281518444728756,828,0.0284871185937472,0.000873904826393536,0.0276132137673537,990,127.024555660102,62.16668660577,64.8578690543317,859,55.5919543720874,48.3839375011727,7.20801687091465
Parabacteroides_distasonis_ATCC_8503_AND_Roseburia_inulinivorans_DSM_16841,1011,0.0416098680761471,0.0318317653005746,0.00977810277557245,551,0.0318317653005744,0.0318317653005744,0,1046,0.0416098680760443,0.0318317653005746,0.00977810277546968,550,0.0318317653005746,0.0318317653005746,0,1046,0.0416098680775801,0.0318317653005746,0.00977810277700547,535,0.0318317653005746,0.0318317653005746,0,1040,0.0416098680765385,0.0318317653005746,0.00977810277596389,546,0.0318317653005746,0.0318317653005746,0,1054,0.0507267101306908,0.0218960201793722,0.0288306899513187,847,0.0350222106999782,0.0167888282863063,0.0182333824136719,1000,126.238188586006,61.9085317905495,64.3296567954565,872,103.501853775385,49.3865573198648,54.1152964555204
Parabacteroides_distasonis_ATCC_8503_AND_Ruminococcus_bromii_L2_63,1058,0.0832364643898,0.0318317653005746,0.0514046990892253,827,0.0628242990000014,0.0318317653005746,0.0309925336994268,1055,0.0768040557839491,0.0318317653005746,0.0449722904833745,831,0.06550364687572,0.0318317653005746,0.0336718815751454,1057,0.042878260068918,0.0318317653005746,0.0110464947683433,819,0.042878260068918,0.0318317653005746,0.0110464947683433,1039,0.0564865025195377,0.0318317653005746,0.0246547372189631,839,0.0360639352722586,0.0318317653005746,0.00423216997168402,1047,0.050962971506832,0.0218960201793722,0.0290669513274598,860,0.0229612005250785,0.0167888282863063,0.00617237223877214,1032,93.4082758257619,67.7051193414203,25.7031564843416,872,62.9542062182092,46.2423422876893,16.7118639305199
Parabacteroides_distasonis_ATCC_8503_AND_Ruminococcus_callidus_ATCC_2776001,742,0.185783282412536,0.185783282412536,0,958,0.0319801249507855,0.019179545586323,0.0128005793644625,764,0.145252274036523,0.145252274036523,0,957,0.0319801249507855,0.019179545586323,0.0128005793644625,739,0.0596911214264911,0.0596911214264911,0,943,0.0320366877901279,0.0143558251879229,0.0176808626022049,778,0.115659624961341,0.115659624961341,0,959,0.0319524868986281,0.0215365389323713,0.0104159479662568,1146,0.0557744685883978,0.0218960201793722,0.0338784484090256,986,0.0382145626851635,0.0167888282863063,0.0214257343988572,1154,102.112601268704,68.0460308305014,34.0665704382029,1017,73.1209316466073,51.0807353172153,22.040196329392
Parabacteroides_distasonis_ATCC_8503_AND_Ruminococcus_torques_ATCC_27756,822,0.185783282412536,0.185783282412536,0,814,0.061922002594136,0.0318317653005746,0.0300902372935614,834,0.145252274036523,0.145252274036523,0,817,0.0645233456838673,0.0318317653005746,0.0326915803832927,818,0.0596911214264911,0.0596911214264911,0,535,0.0318317653005746,0.0318317653005746,0,827,0.115659624961341,0.115659624961341,0,541,0.0318317653005746,0.0318317653005746,0,798,0.0218960201793722,0.0218960201793722,0,602,0.0218960201793722,0.0218960201793722,0,1021,108.447516037311,67.9254800275748,40.5220360097364,874,83.3596905649738,48.9757825633488,34.3839080016251
Parabacteroides_distasonis_ATCC_8503_AND_Shigella_flexneri_2002017,1473,0.185783282412536,0.0318317653005746,0.153951517111961,521,0.185783282412536,0,0.185783282412536,1473,0.122847379212483,0.0318317653005746,0.0910156139119086,1052,0.0773395722565289,0.0318317653005746,0.0455078069559543,1447,0.0596911214264911,0.0318317653005746,0.0278593561259165,529,0.0596911214264911,0,0.0596911214264911,1466,0.0737456951309577,0.0318317653005746,0.0419139298303831,1054,0.0737456951309577,0.0318317653005746,0.0419139298303831,1534,6.75667485498506,0.0572971775410343,6.69937767744403,1082,6.72802626621454,0.0167888282863063,6.71123743792824,1449,172.42129238828,59.8145371022742,112.606755286006,1121,100.96961575513,30.8291678080688,70.1404479470609
